facts,corrupted_facts,fact_reasoning,corrupted_reasoning,source,brainstorm,duplication,duplication_reasoning
The rose Phoebe received from David Eby is the same rose that the woman on Mollie Stern's porch laughed at Phoebe for smelling.,The rose Phoebe received from Phares Eby is the same rose that the woman on Mollie Stern's porch laughed at Phoebe for smelling.,"In Chapter 1, Phoebe receives a rose from David Eby. Later, in Chapter 3, a woman on Mollie Stern's porch laughs at Phoebe for smelling a rose. The connection between these two events suggests that the rose in both instances is the same, highlighting its significance in Phoebe's experiences.","The rose was given to Phoebe by David Eby, not Phares Eby, making this corrupted fact incorrect based on the information provided in the chapter outlines.","Chapter 1, 3","- Chapter 1, item 5: Phoebe receives a rose from David Eby.
- Chapter 3, item 2: A woman on Mollie Stern's porch laughs at Phoebe smelling a rose.
- Relationship: Central element (rose)",Unique,Valid claim
"Old Aaron, who initially worked in the potato patch and told stories about a young man disliking the flag, later reconciles with his son Nason after Nason becomes a soldier.","Old Aaron, who initially worked in the potato patch and told stories about a young man disliking the flag, later reconciles with his son David after David becomes a soldier.","In Chapter 2, Old Aaron is introduced as working in the potato patch and telling stories. Much later, in Chapter 34, we learn that Old Aaron has reconciled with his son Nason, who has become a soldier. This fact demonstrates the character development of Old Aaron and his family throughout the story.","The reconciliation is between Old Aaron and his son Nason, not David, making this corrupted fact incorrect based on the information provided in the chapter outlines.","Chapter 2, 34","- Chapter 2, item 4: Old Aaron joins Phoebe and Granny in the garden after working in the potato patch.
- Chapter 34, item 5: Phoebe learns about the reconciliation between Old Aaron and his son Nason, who has become a soldier.
- Relationship: Character development (Old Aaron)",Unique,Valid claim
Phoebe's childhood game of dressing up as a prima donna in a pink-sprigged muslin dress evolves into a serious aspiration to become a prima donna in her future.,Phoebe's childhood game of dressing up as a ballerina in a pink-sprigged muslin dress evolves into a serious aspiration to become a prima donna in her future.,"In Chapter 6, Phoebe plays dress-up in old clothes, including a pink-sprigged muslin dress, pretending to be a prima donna. Later, in Chapter 11, Phoebe lies in bed dreaming of her future as a prima donna. This connection shows how Phoebe's childhood game transforms into a genuine aspiration for her future career.","Phoebe pretends to be a prima donna in her childhood game, not a ballerina, making this corrupted fact incorrect based on the information provided in the chapter outlines.","Chapter 6, 11","- Chapter 6, item 2: Phoebe dresses up in old clothes, including a pink-sprigged muslin dress, and pretends to be a prima donna.
- Chapter 11, item 7: Phoebe lies in bed, dreaming of her future as a prima donna.
- Relationship: Character development (Phoebe's aspirations)",Unique,Valid claim
David's discussion with Caleb Warner about investing in gold mine stocks leads to his loss of $500 in Caleb Warner's stock investment.,David's discussion with Caleb Warner about investing in oil stocks leads to his loss of $500 in Caleb Warner's stock investment.,"In Chapter 14, David and Caleb Warner discuss the potential of investing in gold mine stocks. Later, in Chapter 28, David confesses to Mother Bab about losing $500 in Caleb Warner's stock investment. This connection shows the direct consequence of David's decision to invest based on his earlier discussion with Caleb Warner.","The investment discussion was about gold mine stocks, not oil stocks, making this corrupted fact incorrect based on the information provided in the chapter outlines.","Chapter 14, 28","- Chapter 14, item 3: David and Caleb Warner discuss the risks of farming and the potential of investing in gold mine stocks.
- Chapter 28, item 2: David confesses to Mother Bab about losing $500 in Caleb Warner's stock investment.
- Relationship: Cause and effect",Unique,Valid claim
"Phoebe's private performance of ""Sweet and Low"" at the piano in Philadelphia leads to her public performance of ""Jesus, Lover of my soul"" at the Feast of Roses ceremony in Greenwald.","Phoebe's private performance of ""Amazing Grace"" at the piano in Philadelphia leads to her public performance of ""Jesus, Lover of my soul"" at the Feast of Roses ceremony in Greenwald.","In Chapter 18, Phoebe (referred to as ""the narrator"") sings ""Sweet and Low"" at the piano in Philadelphia, reminiscing about singing for her father. Later, in Chapter 30, Phoebe sings ""Jesus, Lover of my soul"" at the Feast of Roses ceremony in Greenwald, surprising and eventually gaining appreciation from the audience. This connection demonstrates Phoebe's growth as a singer, from private performances to public ones.","Phoebe's private performance was of ""Sweet and Low,"" not ""Amazing Grace,"" making this corrupted fact incorrect based on the information provided in the chapter outlines.","Chapter 18, 30","- Chapter 18, item 3: The narrator sings ""Sweet and Low"" at the piano, reminiscing about singing for her father.
- Chapter 30, item 4: Phoebe sings ""Jesus, Lover of my soul"" to the surprise and eventual appreciation of the audience.
- Relationship: Character development (Phoebe's singing)",Unique,Valid claim
"Phoebe secretly uses her music lesson money to fund Mother Bab's successful eye operation, restoring her sight.","Phoebe openly uses her inheritance money to fund Mother Bab's partially successful eye operation, improving her vision.","In Chapter 31, Phoebe decides to secretly fund an operation for Mother Bab using her music lesson money. In Chapter 33, she arranges payment with Dr. Munster for the operation. The success of the operation is confirmed when Mother Bab exclaims, ""I can see!"" This sequence of events demonstrates how Phoebe's secret financial sacrifice directly leads to the restoration of Mother Bab's sight.","The corrupted fact states that Phoebe openly uses her inheritance money, which contradicts the outline's mention of her secretly using her music lesson money. Additionally, it suggests a partially successful operation, while the outline clearly states that Mother Bab's sight was fully restored.","Chapter 31, 33","- Chapter 31, item 5: David brings the news of his mother's blindness to the Metz farmhouse.
- Chapter 31, item 7: Phoebe decides to secretly fund an operation for Mother Bab using her music lesson money.
- Chapter 33, item 2: Phoebe secretly arranges payment with Dr. Munster for Mother Bab's eye operation.
- Chapter 33, item 6: Mother Bab exclaims, ""I can see!"" confirming the operation's success.
- Relationship: Phoebe's secret financial sacrifice leads to Mother Bab's restored sight.",Unique,Valid claim
"After confessing to Mother Bab about losing $500 in Caleb Warner's stock investment, David decides to join the navy to serve his country.","After confessing to Mother Bab about losing $1000 in Caleb Warner's stock investment, David decides to join the army to serve his country.","In Chapter 28, David confesses to Mother Bab about losing $500 in Caleb Warner's stock investment. Later in the same chapter, he discusses his intention to enlist for the war. Chapter 29 confirms that David decides to join the navy, knowing his mother can maintain the farm without him. This sequence of events suggests that David's financial loss may have influenced his decision to enlist in the navy.","The corrupted fact incorrectly states the amount lost as $1000, while the outline mentions $500. It also states that David joins the army, whereas the outline specifically mentions he joins the navy.","Chapter 28, 29","- Chapter 28, item 2: David confesses to Mother Bab about losing $500 in Caleb Warner's stock investment.
- Chapter 28, item 5: David discusses with Mother Bab his intention to enlist for the war.
- Chapter 29, item 2: David decides to join the navy to serve his country, knowing his mother can maintain the farm without him.
- Relationship: David's financial loss influences his decision to enlist.",Unique,Valid claim
"David, who lost his right leg during an air raid in Paris, surprises his family by walking without crutches using a prosthetic leg upon his return home.","David, who lost both legs during a ground battle in Germany, surprises his family by walking with crutches upon his return home.","In Chapter 35, Mother Bab receives news that David has been wounded in France, specifically losing his right leg during an air raid in Paris. Later, in Chapter 36, when David returns home, he surprises Aunt Maria and Phoebe with his ability to walk without crutches, thanks to a prosthetic leg. This fact demonstrates David's resilience and adaptation following his war injury.","The corrupted fact incorrectly states that David lost both legs in a ground battle in Germany, while the outline specifies he lost his right leg in an air raid in Paris. It also mentions him walking with crutches, whereas the outline states he walks without crutches using a prosthetic leg.","Chapter 35, 36","- Chapter 35, item 1: Mother Bab receives news that David has been wounded in France, losing his right leg during an air raid in Paris.
- Chapter 36, item 2: David surprises Aunt Maria and Phoebe with his ability to walk without crutches, thanks to a prosthetic leg.
- Relationship: David's war injury and subsequent adaptation.",Unique,Valid claim
"Phoebe's childhood interest in prima donnas and makeup evolves into a desire for pretty gowns, dancing, and playing cards as she grows older.",Phoebe's childhood interest in prima donnas and makeup evolves into a desire for plain dresses and quilting as she grows older.,"In Chapter 6, David tells young Phoebe about prima donnas using makeup, sparking her interest. Later, in Chapter 21, the narrator (Phoebe) expresses her desire for pretty gowns, dancing, and playing cards, showing how her interests have evolved from childhood fascination to more mature pursuits.","This corrupted fact contradicts the information provided in Chapter 21, where Phoebe expresses a desire for pretty gowns and worldly activities, not plain dresses and quilting.","Chapter 6, 21","- Chapter 6, item 3: David tells Phoebe about prima donnas using makeup.
- Chapter 21, item 1: The narrator expresses her desire for pretty gowns, dancing, and playing cards.
- Relationship: Character development (Phoebe's changing interests)",Unique,Valid claim
"Old Aaron's story about a young man who disliked the flag despite his father being a soldier foreshadows his own reconciliation with his son Nason, who becomes a soldier.","Old Aaron's story about a young man who loved the flag despite his father being a pacifist foreshadows his own reconciliation with his son Nason, who becomes a conscientious objector.","In Chapter 2, Old Aaron tells Phoebe a story about a young man who disliked the flag, despite his father being a soldier. Later, in Chapter 34, Phoebe informs Mother Bab about the reconciliation between Old Aaron and his son Nason, who has become a soldier. This connection shows how Old Aaron's earlier story parallels his own family situation and eventual reconciliation with his son.","This corrupted fact contradicts the information provided in both chapters, reversing the attitudes towards the flag and military service in Old Aaron's story and Nason's actual choices.","Chapter 2, 34","- Chapter 2, item 6: Old Aaron tells Phoebe a story about a young man who disliked the flag, despite his father being a soldier.
- Chapter 34, item 5: Phoebe informs Mother Bab about the reconciliation between Old Aaron and his son Nason, who has become a soldier.
- Relationship: Character development (Old Aaron and Nason's relationship)",Unique,Valid claim
