facts,corrupted_facts,fact_reasoning,corrupted_reasoning,source,brainstorm
"John Clayton and Lady Alice's son, born in their jungle cabin after their 1888 voyage from Dover, is taken by Kala, who flees with the infant to a high tree.","John Clayton and Lady Alice's daughter, born in their jungle cabin after their 1888 voyage from Dover, is taken by Kala, who flees with the infant to a high tree.","This fact combines specific details from three chapters to create a coherent timeline of events. It starts with the Claytons' departure from Dover in 1888 (Chapter 1), followed by the birth of their son in the jungle cabin (Chapter 3), and concludes with Kala taking the baby (Chapter 4).","The corrupted fact changes the gender of the Claytons' child from a son to a daughter, which is inconsistent with the information provided in the chapter outlines.","Chapters 1, 3, 4","- Chapter 1, item 1: John Clayton and Lady Alice sail from Dover to Freetown in May 1888.
- Chapter 3, item 4: A son is born to the Claytons in their jungle cabin.
- Chapter 4, item 5: Kala takes the Claytons' baby and flees to a high tree.
- Relationship: Temporal sequence of events related to the Claytons and their child"
The cabin built by Clayton after being marooned by Black Michael becomes the site of Tarzan's exploration years later when he finally manages to open its door.,The cabin built by Clayton after being marooned by Black Michael becomes the site of Tarzan's destruction years later when he finally manages to break down its door.,"This fact connects three significant events across different chapters. It begins with Black Michael's decision to maroon the Claytons (Chapter 2), followed by Clayton's construction of the cabin (Chapter 3), and concludes with Tarzan's exploration of the cabin interior (Chapter 6). This demonstrates the cabin's importance throughout the story.","The corrupted fact changes Tarzan's action from exploring the cabin to destroying it, which is inconsistent with the information provided in the chapter outlines.","Chapters 2, 3, 6","- Chapter 2, item 2: Black Michael decides to maroon the Claytons on an unknown shore.
- Chapter 3, item 1: Clayton builds a small, fortified cabin over the course of a month.
- Chapter 6, item 1: Tarzan finally manages to open the cabin door and explores the interior.
- Relationship: The cabin's role in the story's progression"
"Kala's adopted human baby, whom she nurses for nearly a year before he can walk, grows up to be Tarzan, who later teaches himself to read and write using books found in the cabin.","Kala's adopted human baby, whom she nurses for nearly a year before he can walk, grows up to be Tarzan, who later is taught to read and write by the apes in the jungle.","This fact traces Tarzan's development from infancy to his self-education. It starts with Kala adopting the human baby (Chapter 4), then describes his early development under her care (Chapter 5), and concludes with his self-taught literacy (Chapter 7). This demonstrates the progression of Tarzan's character across multiple chapters.","The corrupted fact changes the source of Tarzan's education from self-taught using books in the cabin to being taught by apes in the jungle, which is inconsistent with the information provided in the chapter outlines.","Chapters 4, 5, 7","- Chapter 4, item 7: The tribe returns to their forest home, with Kala protectively carrying her newly adopted human baby.
- Chapter 5, item 1: Kala nurses Tarzan for nearly a year before he can walk alone.
- Chapter 7, item 2: In the cabin, Tarzan discovers books and begins a long process of teaching himself to read and write.
- Relationship: Tarzan's development from infancy to self-education"
"After killing Kulonga to avenge Kala's death and rejecting the idea of eating human flesh, Tarzan later witnesses the black tribespeople torturing and preparing a human captive while replenishing his arrow supply from their village.","After killing Kulonga to avenge Kala's death and embracing the idea of eating human flesh, Tarzan later participates in the black tribespeople's torture and preparation of a human captive while replenishing his arrow supply from their village.","This fact connects three events that show Tarzan's complex relationship with the black tribespeople and human flesh. It starts with Kulonga killing Kala (Chapter 9), followed by Tarzan's revenge and his decision not to eat human flesh (Chapter 9), and concludes with his observation of the tribespeople's cannibalistic practices (Chapter 11). This demonstrates Tarzan's evolving understanding and interactions with humans.","The corrupted fact changes Tarzan's rejection of eating human flesh to embracing it, and his observation of the cannibalistic practices to participation in them, which is inconsistent with the information provided in the chapter outlines.","Chapters 9, 11","- Chapter 9, item 2: Kulonga, son of King Mbonga, ventures into the jungle and encounters Kala, whom he kills with a poisoned arrow.
- Chapter 9, item 7: Tarzan kills Kulonga with his hunting knife but struggles with the idea of eating human flesh.
- Chapter 11, item 3: Tarzan travels to the black men's village to replenish his arrow supply, witnessing the brutal torture and preparation of a human captive.
- Relationship: Tarzan's evolving relationship with the black tribespeople and human flesh"
"The cabin serves as a communication point between Tarzan and Jane, with Jane first discovering Tarzan's note upon her arrival, later leaving supplies and a message for him, and Tarzan eventually reading her letter, which reveals her love for another man.","The cabin serves as a communication point between Tarzan and Jane, with Jane first discovering Tarzan's love letter upon her arrival, later leaving supplies and a marriage proposal for him, and Tarzan eventually reading her letter, which reveals her desire to stay in the jungle with him.","This fact connects three events that demonstrate how the cabin functions as a communication hub for Tarzan and Jane. It begins with Jane finding Tarzan's note (Chapter 13), followed by her leaving supplies and a message for him (Chapter 17), and concludes with Tarzan reading her letter and learning about her feelings (Chapter 25). This shows the progression of their indirect communication through the cabin.","The corrupted fact changes the nature of the messages exchanged between Tarzan and Jane, introducing elements like a love letter and a marriage proposal that are not mentioned in the chapter outlines, and misrepresents Jane's feelings as expressed in her letter.","Chapters 13, 17, 25","- Chapter 13, item 3: A larger group, including Professor Porter and Jane Porter, arrives at the cabin and discovers Tarzan's note.
- Chapter 17, item 5: Before leaving, Jane leaves supplies and a message for Tarzan in the cabin.
- Chapter 25, item 2: Tarzan reads Jane Porter's letter, realizing she doesn't know he is Tarzan of the Apes and that she loves another.
- Relationship: The cabin as a communication point between Tarzan and Jane"
"John Clayton and Lady Alice's son, born in their jungle cabin after their 1888 voyage from Dover, is taken by Kala, who flees with the infant to a high tree.","John Clayton and Lady Alice's son, born in their jungle cabin after their 1888 voyage from Dover, is taken by Kerchak, who flees with the infant to a high tree.","This fact combines information from three chapters to create a chronological sequence of events related to Tarzan's birth and adoption. It starts with the Claytons' voyage in 1888 (Chapter 1), followed by the birth of their son in the jungle cabin (Chapter 3), and concludes with Kala taking the baby (Chapter 4).","The corrupted fact incorrectly states that Kerchak takes the baby, when it is actually Kala who takes the Claytons' infant.","Chapters 1, 3, 4","- Chapter 1, item 1: John Clayton and Lady Alice sail from Dover to Freetown in May 1888.
- Chapter 3, item 4: A son is born to the Claytons in their jungle cabin.
- Chapter 4, item 5: Kala takes the Claytons' baby and flees to a high tree.
- Relationship: Chronological sequence of events related to Tarzan's birth and adoption"
The cabin built by Clayton after being marooned by Black Michael becomes the site of Tarzan's exploration years later when he finally manages to open its door.,The cabin built by Clayton after being marooned by Black Michael becomes the site of Tarzan's birth years later when he finally manages to open its door.,"This fact connects the construction of the cabin by Clayton (Chapters 2 and 3) with Tarzan's later exploration of it (Chapter 6). It shows the cabin's significance across different time periods in the story, from its initial construction to its role in Tarzan's development.","The corrupted fact incorrectly states that the cabin is the site of Tarzan's birth, when in reality, it's the site of his exploration years after his birth.","Chapters 2, 3, 6","- Chapter 2, item 5: The Claytons begin to construct a shelter in the trees to protect themselves from wild animals.
- Chapter 3, item 1: Clayton builds a small, fortified cabin over the course of a month.
- Chapter 6, item 1: Tarzan finally manages to open the cabin door and explores the interior.
- Relationship: The cabin's construction and its significance in Tarzan's life"
"Kala's adopted human baby, whom she nurses for nearly a year before he can walk, grows up to be Tarzan, who later teaches himself to read and write using books found in the cabin.","Kala's adopted human baby, whom she nurses for nearly a year before he can walk, grows up to be Tarzan, who later is taught to read and write by the apes using books found in the cabin.",This fact connects Tarzan's early development under Kala's care (Chapter 5) with his later self-education using the books in the cabin (Chapter 7). It shows the progression of Tarzan's growth from a helpless infant to a self-taught individual.,"The corrupted fact incorrectly states that Tarzan is taught to read and write by the apes, when in reality, he teaches himself using the books in the cabin.","Chapters 5, 7","- Chapter 5, item 1: Kala nurses Tarzan for nearly a year before he can walk alone.
- Chapter 7, item 2: In the cabin, Tarzan discovers books and begins a long process of teaching himself to read and write.
- Relationship: Tarzan's development from infancy to self-education"
"After killing Kulonga to avenge Kala's death and rejecting the idea of eating human flesh, Tarzan later witnesses the black tribespeople torturing and preparing a human captive while replenishing his arrow supply from their village.","After killing Kulonga to avenge Kala's death and accepting the idea of eating human flesh, Tarzan later participates in torturing and preparing a human captive while replenishing his arrow supply from the black tribespeople's village.","This fact connects two separate incidents involving Tarzan's encounters with cannibalism. It shows his personal decision not to eat human flesh after killing Kulonga (Chapter 9) and his later observation of the tribespeople's cannibalistic practices (Chapter 11), highlighting the contrast between his choices and those of the tribe.","The corrupted fact incorrectly states that Tarzan accepts the idea of eating human flesh and participates in cannibalistic practices, which contradicts his actual actions and decisions as described in the outline.","Chapters 9, 11","- Chapter 9, item 7: Tarzan kills Kulonga with his hunting knife but struggles with the idea of eating human flesh, ultimately deciding against it.
- Chapter 11, item 3: Tarzan travels to the black men's village to replenish his arrow supply, witnessing the brutal torture and preparation of a human captive.
- Relationship: Tarzan's encounters with and attitudes towards cannibalism"
"The cabin serves as a communication point between Tarzan and Jane, with Jane first discovering Tarzan's note upon her arrival, later leaving supplies and a message for him, and Tarzan eventually reading her letter, which reveals her love for another man.","The cabin serves as a communication point between Tarzan and Jane, with Jane first discovering Tarzan's love letter upon her arrival, later leaving supplies and a marriage proposal for him, and Tarzan eventually reading her letter, which reveals her desire to stay in the jungle with him.","This fact connects multiple instances of communication between Tarzan and Jane through the cabin. It shows how the cabin becomes a central point for their indirect interactions, from Jane's discovery of Tarzan's initial note (Chapter 13) to her leaving a message for him (Chapter 24), and finally to Tarzan reading her letter (implied in Chapter 23 with the discovery of notes addressed to Tarzan).","The corrupted fact incorrectly characterizes the nature of the communications between Tarzan and Jane, inventing details about a love letter and marriage proposal that are not present in the outline, and misrepresenting the content of Jane's final letter to Tarzan.","Chapters 13, 23, 24","- Chapter 13, item 3: A larger group, including Professor Porter and Jane Porter, arrives at the cabin and discovers Tarzan's note.
- Chapter 23, item 6: D'Arnot discovers two notes addressed to Tarzan of the Apes on the desk inside the cabin.
- Chapter 24, item 7: Before leaving, Jane leaves supplies and a message for Tarzan in the cabin.
- Relationship: The cabin as a communication point between Tarzan and Jane"
