facts,corrupted_facts,fact_reasoning,corrupted_reasoning,source,brainstorm,duplication,duplication_reasoning
The strange door that Mr. Utterson and Mr. Enfield pass during their Sunday walk is part of a building with a mysterious nature in a busy quarter of London.,The strange door that Mr. Utterson and Mr. Enfield pass during their Sunday walk is part of an abandoned warehouse in a quiet suburb of London.,"In Chapter 1, Mr. Utterson and Mr. Enfield encounter a strange door during their walk. Later, Mr. Enfield provides a description of the building containing this door, emphasizing its mysterious nature. This connection establishes the spatial relationship between the door and the building, as well as the intriguing atmosphere surrounding both.","This corrupted fact contradicts the outline by placing the door in a quiet suburb instead of a busy quarter of London, and describing the building as an abandoned warehouse rather than emphasizing its mysterious nature.","Chapter 1 (Items 2, 6)","- Chapter 1, item 2: They pass a strange door in a busy quarter of London
- Chapter 1, item 6: Mr. Enfield describes the building with the door and its mysterious nature
- Relationship: Spatial and descriptive",Unique,Valid claim
"After Mr. Hyde trampled a young girl, he provided a cheque signed by a respectable man to compensate the family, which was successfully cashed at the bank the following day.","After Mr. Hyde trampled a young girl, he provided cash to compensate the family, which was immediately accepted without further incident.","In Chapter 1, Mr. Enfield recounts witnessing Mr. Hyde trampling a young girl. To resolve the situation, Hyde offers a cheque as compensation. The outline then specifies that this cheque, signed by a respectable individual, was cashed at the bank the next day. This sequence of events demonstrates a clear temporal and causal relationship between Hyde's actions and the subsequent financial transaction.","This corrupted fact alters the method of payment from a cheque to cash and eliminates the detail about the cheque being cashed at the bank the next day, contradicting the specific information provided in the outline.","Chapter 1 (Items 3, 4)","- Chapter 1, item 3: Mr. Enfield recounts witnessing a man named Hyde trampling a young girl
- Chapter 1, item 4: The cheque, signed by a respectable man, is cashed the next day at the bank
- Relationship: Temporal and causal",Unique,Valid claim
Mr. Utterson and Mr. Richard Enfield's regular Sunday walk through London concludes with an agreement to never speak of the incident involving Mr. Hyde again.,Mr. Utterson and Mr. Richard Enfield's regular Sunday walk through London concludes with a decision to investigate the incident involving Mr. Hyde further.,"Chapter 1 begins with Mr. Utterson and Mr. Enfield taking their regular Sunday walk through London. By the end of this walk, after discussing the incident involving Mr. Hyde, they mutually agree to never speak of it again. This fact captures the temporal progression of their walk, from its routine beginning to its unusual conclusion with a pact of silence.","This corrupted fact contradicts the outline by stating that Utterson and Enfield decide to investigate the incident further, when in fact they agree to never speak of it again.","Chapter 1 (Items 1, 7)","- Chapter 1, item 1: Mr. Utterson and Mr. Richard Enfield take their regular Sunday walk through London
- Chapter 1, item 7: Mr. Utterson and Mr. Enfield agree to never speak of the incident again
- Relationship: Temporal (beginning and end of the walk)",Unique,Valid claim
Mr. Enfield's account of witnessing Mr. Hyde trampling a young girl prompts Mr. Utterson to inquire about Hyde and the location of the mysterious door.,Mr. Enfield's account of witnessing Mr. Hyde helping a young girl prompts Mr. Utterson to praise Hyde's character and dismiss any concerns about the mysterious door.,"In Chapter 1, Mr. Enfield recounts the incident of Mr. Hyde trampling a young girl. This story sparks Mr. Utterson's curiosity, leading him to inquire specifically about Hyde and the location of the door mentioned in the story. This demonstrates a clear causal relationship between Enfield's account and Utterson's subsequent interest and questions.","This corrupted fact alters the nature of Hyde's actions from trampling to helping the girl, and changes Utterson's reaction from curiosity and inquiry to praise and dismissal, contradicting the information provided in the outline.","Chapter 1 (Items 3, 5)","- Chapter 1, item 3: Mr. Enfield recounts witnessing a man named Hyde trampling a young girl
- Chapter 1, item 5: Mr. Utterson inquires about Hyde and the location of the door, showing particular interest
- Relationship: Causal (Enfield's story prompts Utterson's interest)",Unique,Valid claim
"Mr. Utterson, while reviewing Dr. Jekyll's will in his business room, discovers that it leaves all of Jekyll's possessions to Edward Hyde in case of Jekyll's death or disappearance.","Mr. Utterson, while reviewing Dr. Jekyll's will in his business room, discovers that it leaves all of Jekyll's possessions to Mr. Utterson in case of Jekyll's death or disappearance.",This fact combines two specific details from item 1 of Chapter 2. It accurately represents the content of Dr. Jekyll's will and the circumstances under which Mr. Utterson becomes aware of this information.,"This corrupted fact changes the beneficiary of the will from Edward Hyde to Mr. Utterson, which contradicts the information provided in the chapter outline.",Chapter 2,"- Chapter 2, item 1: Mr. Utterson reviews Dr. Jekyll's will in his business room.
- Chapter 2, item 1: The will leaves all possessions to Edward Hyde in case of Jekyll's death or disappearance.
- Relationship: Content of the will",Unique,Valid claim
"After staking out the door in the by-street of shops for several days, Mr. Utterson finally encounters Mr. Hyde at night near the same door.","After staking out the door in the by-street of shops for several days, Mr. Utterson finally encounters Dr. Jekyll at night near the same door.","This fact combines information from items 4 and 5 of Chapter 2, showing the temporal relationship between Utterson's persistent surveillance and the eventual meeting with Hyde. It demonstrates the outcome of Utterson's efforts to meet Hyde.","This corrupted fact replaces Mr. Hyde with Dr. Jekyll as the person Utterson encounters, which contradicts the information provided in the chapter outline.",Chapter 2,"- Chapter 2, item 4: Utterson stakes out the door in the by-street of shops for several days.
- Chapter 2, item 5: Utterson finally meets Hyde at night near the door.
- Relationship: Temporal sequence and outcome",Unique,Valid claim
"During their brief and tense nighttime encounter near the door, Mr. Hyde provides Mr. Utterson with his Soho address.","During their lengthy and friendly nighttime encounter near the door, Mr. Hyde provides Mr. Utterson with Dr. Jekyll's home address.","This fact combines three specific details from item 5 of Chapter 2. It accurately describes the nature of the encounter between Utterson and Hyde, as well as the key information (Hyde's address) that was exchanged during their conversation.","This corrupted fact changes the nature of the encounter from brief and tense to lengthy and friendly, and alters the address provided from Hyde's Soho address to Dr. Jekyll's home address, both of which contradict the information in the chapter outline.",Chapter 2,"- Chapter 2, item 5: Utterson meets Hyde at night near the door.
- Chapter 2, item 5: Hyde engages in a brief, tense conversation with Utterson.
- Chapter 2, item 5: Hyde provides his Soho address to Utterson.
- Relationship: Details of the encounter",Unique,Valid claim
"During his visit to Dr. Jekyll's house, Mr. Utterson learns from the butler Poole that Mr. Hyde possesses a key and frequently uses the laboratory entrance.","During his visit to Dr. Jekyll's house, Mr. Utterson learns from the butler Poole that Mr. Hyde is not allowed on the premises and never uses any of the entrances.","This fact combines three specific details from item 7 of Chapter 2. It accurately describes Utterson's visit to Jekyll's house, his interaction with Poole, and the crucial information he obtains about Hyde's access to the house.","This corrupted fact contradicts the information provided in the chapter outline by stating that Hyde is not allowed on the premises and never uses any entrances, which is the opposite of what Poole actually tells Utterson.",Chapter 2,"- Chapter 2, item 7: Utterson visits Dr. Jekyll's house.
- Chapter 2, item 7: Utterson speaks with the butler Poole.
- Chapter 2, item 7: Utterson learns that Hyde has a key and often uses the laboratory entrance.
- Relationship: Information gathering",Unique,Valid claim
"Mr. Utterson's visit to Dr. Lanyon's house in Cavendish Square to inquire about Mr. Hyde yields no information, as Lanyon has no knowledge of Hyde.","Mr. Utterson's visit to Dr. Lanyon's house in Cavendish Square to inquire about Mr. Hyde yields crucial information, as Lanyon provides detailed knowledge of Hyde's background and activities.",This fact combines two specific details from item 2 of Chapter 2. It accurately describes Utterson's attempt to gather information about Hyde from Lanyon and the unsuccessful outcome of this attempt.,"This corrupted fact contradicts the information in the chapter outline by stating that Lanyon provides detailed knowledge about Hyde, when in fact, Lanyon has no knowledge of him.",Chapter 2,"- Chapter 2, item 2: Utterson visits Dr. Lanyon at his house in Cavendish Square.
- Chapter 2, item 2: Utterson inquires about Hyde, but Lanyon has no knowledge of him.
- Relationship: Information gathering attempt",Unique,Valid claim
"After Dr. Jekyll's dinner party for five or six old cronies, Mr. Utterson stays behind to speak with Jekyll privately.","After Dr. Jekyll's dinner party for five or six old cronies, Dr. Lanyon stays behind to speak with Jekyll privately.","The outline indicates that Dr. Jekyll hosts a dinner party for a small group of old friends, and Mr. Utterson remains after the other guests leave. This sequence of events shows a clear temporal relationship between the two items and suggests Utterson's intention to have a private conversation with Jekyll.","This corrupted fact replaces Mr. Utterson with Dr. Lanyon, who is not mentioned as staying behind in the chapter outline.","Chapter 3 (Items 1, 2)","- Chapter 3, item 1: Dr. Jekyll hosts a dinner party for five or six old cronies.
- Chapter 3, item 2: Mr. Utterson stays behind after the others depart.
- Relationship: Temporal",Unique,Valid claim
