facts,corrupted_facts,fact_reasoning,corrupted_reasoning,source,brainstorm,duplication,duplication_reasoning
"Stephen Lee, a gypsy working as a keeper, is questioned by Sir Philip Cranstoun about the shooting incident that wounded Hilary in the shoulder.","Stephen Lee, a gypsy working as a keeper, is questioned by Sir Philip Cranstoun about the poisoning incident that wounded Hilary.","In Chapter 2, Hilary is shot in the shoulder while holding a horse's bridle. Later, in Chapter 5, we learn that Stephen Lee is a gypsy working as a keeper who observes Stella and Lord Carthew with jealousy. Sir Philip Cranstoun then questions Stephen Lee about the shooting incident, suggesting that Stephen Lee may have been involved in or have knowledge of the shooting.","The incident involving Hilary was a shooting, not a poisoning, making this corrupted fact incorrect based on the information provided in the chapter outlines.","Chapter 2, 5","- Chapter 2, item 4: A shot is fired from the woods, wounding Hilary in the shoulder as he holds the horse's bridle.
- Chapter 5, item 4: Stephen Lee, a gypsy working as a keeper, observes Stella and Lord Carthew riding together with jealousy and suspicion.
- Chapter 5, item 5: Sir Philip Cranstoun unexpectedly returns and questions Stephen Lee about the shooting incident.
Relationship: Cause and effect, central character (Stephen Lee)",Unique,Valid claim
"Lord Carthew and Hilary switch identities at the beginning of their journey, a deception that Hilary protests while in his sickroom and later confesses to Stella after sharing a passionate kiss.","Lord Carthew and Hilary switch identities at the beginning of their journey, a deception that Hilary enthusiastically supports while in his sickroom and later confesses to Lady Cranstoun after sharing a passionate kiss.","In Chapter 1, Lord Carthew proposes the identity swap. Chapter 3 shows Hilary protesting this swap while in his sickroom. Finally, in Chapter 7, Hilary confesses his true identity to Stella after they share a passionate kiss, revealing the progression and ultimate revelation of this deception.","The chapter outlines state that Hilary protests the identity swap, not enthusiastically supports it. Additionally, Hilary confesses to Stella, not Lady Cranstoun, making this corrupted fact incorrect.","Chapter 1, 3, 7","- Chapter 1, item 3: Lord Carthew proposes to switch identities with Hilary for the remainder of their journey.
- Chapter 3, item 1: Hilary protests the name swap to Lord Carthew in his sickroom.
- Chapter 7, item 1: Stella and Hilary share a passionate kiss in the sitting room, leading to Hilary confessing his true identity.
Relationship: Central element (identity swap), character development",Unique,Valid claim
"Sarah Carewe, the old gypsy woman who offers to tell Stella's fortune, is revealed to be the great-grandmother of Stephen Lee and the mother of Clare Carewe, Stella's biological mother who married Sir Philip Cranstoun.","Sarah Carewe, the old gypsy woman who offers to tell Stella's fortune, is revealed to be the sister of Stephen Lee and the daughter of Clare Carewe, Stella's biological mother who married Sir Philip Cranstoun.","In Chapter 9, Stella meets Sarah Carewe, who claims to know Stella's mother. Chapter 12 reveals that Stella's mother was Clare Carewe, a gypsy woman. Chapter 14 establishes that Sarah Carewe is Stephen Lee's great-grandmother, connecting all these characters and revealing the family relationships.","The chapter outlines clearly state that Sarah Carewe is Stephen Lee's great-grandmother, not his sister, and she is Clare Carewe's mother, not her daughter, making this corrupted fact incorrect.","Chapter 9, 12, 14","- Chapter 9, item 1: Stella meets an old gypsy woman named Sarah Carewe in the park, who claims to know Stella's mother and offers to tell her fortune.
- Chapter 12, item 2: Dr. Netherbridge reveals to Stella that her mother was Clare Carewe, a gypsy woman who married Sir Philip Cranstoun.
- Chapter 14, item 2: Stephen enters the tower and meets with his great-grandmother Sarah Carewe and uncle Jim Carewe.
Relationship: Family connections, central characters (Sarah Carewe, Clare Carewe)",Unique,Valid claim
"Sir Philip reveals to both Stella and Lady Cranstoun that Stella is not Lady Gwendolen's biological daughter but a gypsy's child, a deception that is later exposed publicly by an imposter Lady Carthew.","Sir Philip reveals to both Stella and Lady Cranstoun that Stella is not Lady Gwendolen's biological daughter but a noble's child, a deception that is later exposed publicly by Dr. Netherbridge.","In Chapter 11, Sir Philip tells Stella she is a gypsy's child. In Chapter 13, he reveals this information to Lady Cranstoun. Finally, in Chapter 20, an imposter Lady Carthew publicly exposes Sir Philip's deception about Stella's parentage, connecting these revelations across multiple chapters.","The chapter outlines clearly state that Stella is revealed to be a gypsy's child, not a noble's child. Additionally, it is an imposter Lady Carthew who exposes the deception, not Dr. Netherbridge, making this corrupted fact incorrect.","Chapter 11, 13, 20","- Chapter 11, item 1: Sir Philip confronts Stella in his study, revealing that she is not Lady Gwendolen's daughter but a gypsy's child.
- Chapter 13, item 3: Sir Philip reveals to Lady Cranstoun that Stella is not her biological daughter.
- Chapter 20, item 7: The imposter Lady Carthew reveals her true identity as the daughter of a gypsy, exposing Sir Philip's deception.
Relationship: Central element (Stella's true parentage), character development",Unique,Valid claim
"Lord Carthew proposes marriage to Stella, offering her freedom and travel, but during and after the wedding ceremony, Stella acts strangely and expresses disinterest in Lord Carthew's plans.","Lord Carthew proposes marriage to Stella, offering her wealth and status, and during and after the wedding ceremony, Stella acts enthusiastically and expresses great interest in Lord Carthew's plans.","In Chapter 6, Lord Carthew proposes to Stella with promises of freedom and travel. However, Chapter 17 shows Stella acting strangely during the wedding ceremony, and Chapter 18 reveals her expressing disinterest in Lord Carthew's plans after the wedding, indicating a significant change in Stella's attitude towards the marriage.","The chapter outlines state that Lord Carthew offers Stella freedom and travel, not wealth and status. Additionally, Stella acts strangely during the wedding and expresses disinterest afterwards, not enthusiasm, making this corrupted fact incorrect.","Chapter 6, 17, 18","- Chapter 6, item 2: During their ride, Lord Carthew proposes marriage to Stella, offering her freedom and travel.
- Chapter 17, item 5: The wedding ceremony proceeds, with Stella acting strangely throughout.
- Chapter 18, item 2: During the carriage ride to Grayling Station, Stella expresses hatred for her father and disinterest in Lord Carthew's plans.
Relationship: Character development, central event (marriage)",Unique,Valid claim
"Stella learns from both Dr. Netherbridge and Sir Philip Cranstoun that her biological mother was Clare Carewe, a gypsy woman, and not Lady Gwendolen.","Stella learns from both Dr. Netherbridge and Sir Philip Cranstoun that her biological mother was Lady Gwendolen, and not Clare Carewe, a gypsy woman.","In Chapter 8, Dr. Netherbridge reveals to Stella that her mother was Clare Carewe, a gypsy woman who married Sir Philip Cranstoun. Later, in Chapter 11, Sir Philip himself confronts Stella and reveals that she is not Lady Gwendolen's daughter but a gypsy's child. This fact connects these two revelations about Stella's true parentage from different sources.","This corrupted fact reverses the truth about Stella's parentage, contradicting the information provided in both chapters.","Chapter 8, 11","- Chapter 8, item 2: Dr. Netherbridge reveals to Stella that her mother was Clare Carewe, a gypsy woman who married Sir Philip Cranstoun.
- Chapter 11, item 1: Sir Philip confronts Stella in his study, revealing that she is not Lady Gwendolen's daughter but a gypsy's child.
- Relationship: Revelation of Stella's true parentage",Unique,Valid claim
Stella uses the silver coin on a red silk cord given to her by Sarah Carewe to signal Stephen Lee for help in escaping her forced confinement.,Stella uses the gold coin on a blue silk cord given to her by Sarah Carewe to signal Stephen Lee for help in escaping her forced confinement.,"In Chapter 9, Sarah Carewe gives Stella a silver coin on a red silk cord as a token for future help. Later, in Chapter 13, Stella uses this same coin on a red silk string to signal Stephen Lee for help in escaping her confinement. This fact demonstrates how Stella utilizes the token given to her by Sarah to seek assistance in a time of need.","The coin was silver, not gold, and the cord was red silk, not blue silk, making this corrupted fact incorrect based on the information provided in the chapter outlines.","Chapter 9, 13","- Chapter 9, item 2: Sarah gives Stella a prophecy about a forced marriage and provides her with a silver coin on a red silk cord as a token for future help.
- Chapter 13, item 7: Stella drops a coin on a red silk string to Stephen Lee from her window, signaling for help to escape.
- Relationship: Use of the token for help",Unique,Valid claim
"Following Sarah Carewe's instructions, Stella pretends to agree to the marriage with Lord Carthew, accepting his engagement ring and pearl necklace, while secretly communicating with Stephen Lee during the wedding ceremony.","Following Sarah Carewe's instructions, Stella openly refuses the marriage with Lord Carthew, rejecting his engagement ring and pearl necklace, while publicly communicating with Stephen Lee during the wedding ceremony.","In Chapter 14, Sarah instructs Stella to pretend to agree to the marriage and promises help on her wedding eve. In Chapter 15, Stella appears to comply by accepting Lord Carthew's engagement ring and pearl necklace. During the wedding ceremony in Chapter 17, Stella displays uncharacteristic behavior and drops a note to Stephen Lee, indicating her continued communication with the gypsies while seemingly going along with the marriage plans.","This corrupted fact contradicts Sarah's instructions and Stella's actions as described in the chapter outlines, where she pretends to agree to the marriage and secretly communicates with Stephen Lee.","Chapter 14, 15, 17","- Chapter 14, item 4: Sarah dictates a message for Stella, instructing her to pretend to agree to the marriage and promising help on her wedding eve.
- Chapter 15, item 2: Lord Carthew visits the Chase and sees Stella asleep, giving her an engagement ring and a pearl necklace from his mother.
- Chapter 17, item 5: Stella arrives with her father, displaying uncharacteristic behavior and dropping a note to Stephen Lee.
- Relationship: Stella's compliance with Sarah's instructions",Unique,Valid claim
"Stella arranges for Stephen Lee to join her on the train as her groom, jumps from the moving train as it enters a tunnel, and later claims to have no memory of events between leaving the Chase and arriving in London.","Stella arranges for Stephen Lee to join her on the train as her groom, remains on the train throughout the journey, and later recalls all events between leaving the Chase and arriving in London in detail.","In Chapter 18, Stella secretly arranges for Stephen Lee to join them on the train as her groom and later jumps from the moving train as it enters a tunnel. In Chapter 19, when confronted by Hilary, Stella expresses confusion about the marriage announcement and claims to have no memory of events between leaving the Chase and arriving in London. This fact connects Stella's planned escape with her subsequent memory loss.","This corrupted fact contradicts Stella's actions of jumping from the train and her claimed memory loss, as described in the chapter outlines.","Chapter 18, 19","- Chapter 18, item 3: At Grayling Station, Stella secretly arranges for Stephen Lee to join them on the train as her groom.
- Chapter 18, item 6: Stella suddenly jumps from the moving train as it enters a tunnel.
- Chapter 19, item 6: Stella expresses confusion about the marriage announcement and claims to have no memory of events between leaving the Chase and arriving in London.
- Relationship: Stella's escape and memory loss",Unique,Valid claim
"Stella shares her unconventional views, lonely upbringing, and concerns about her upcoming London season with Lord Carthew during their interactions, leading to her contemplation of his marriage proposal.","Stella shares her conventional views, social upbringing, and excitement about her upcoming London season with Lord Carthew during their interactions, leading to her immediate acceptance of his marriage proposal.","In Chapter 4, Stella reveals her unconventional views and lonely upbringing to Lord Carthew. During their horseback ride in Chapter 5, she confides her concerns about her upcoming London season. These interactions build trust between them, culminating in Chapter 6 where Stella contemplates Lord Carthew's marriage proposal, showing the progression of their relationship.","The corrupted fact contradicts the outline by stating that Stella has conventional views and a social upbringing, and that she's excited about the London season, which is opposite to what's described. It also incorrectly states that she immediately accepts the proposal, while the outline indicates she contemplates it.","Chapter 4, 5, 6","- Chapter 4, item 2: Stella shares her feelings about Cranstoun Chase and her family history with Lord Carthew, revealing her unconventional views and lonely upbringing.
- Chapter 5, item 3: Stella confides her concerns about her upcoming London season to Lord Carthew during their horseback ride.
- Chapter 6, item 6: Stella contemplates Lord Carthew's proposal and her feelings about it.
- Relationship: Stella's growing trust in Lord Carthew and her conflicted feelings",Unique,Valid claim
