facts,corrupted_facts,fact_reasoning,corrupted_reasoning,source,brainstorm,duplication,duplication_reasoning
"Rose's arrival on the steamer with Dr. Alec and Phebe marks the beginning of a four-year journey, after which she returns home at age twenty-one.","Rose's arrival on the steamer with Dr. Alec and Phebe marks the end of a four-year journey, after which she leaves home at age twenty-one.","In Chapter 1, we see Rose arriving on a steamer with Dr. Alec and Phebe. Chapter 3 then reveals that this arrival was the start of a four-year journey, as Rose returns home after traveling for four years with Uncle Alec and Phebe. This fact connects these two events and provides a clear timeline of Rose's travels.","This corrupted fact incorrectly states that the steamer arrival marks the end of the journey, rather than the beginning, and that Rose leaves home instead of returning home.","Chapter 1, 3","- Chapter 1, item 2: Rose arrives on a steamer with her uncle Dr. Alec and friend Phebe.
- Chapter 3, item 1: Rose returns home after four years of travel with Uncle Alec and Phebe.
- Relationship: Temporal sequence of events",Unique,Valid claim
"Pemberton, whom Rose encounters while running errands, is one of the various suitors who had previously proposed marriage to her.","Pemberton, whom Rose encounters while running errands, is Dr. Alec's friend who had previously proposed marriage to her.","In Chapter 4, we learn that Rose has received multiple marriage proposals from various suitors, which she shares with Dr. Alec. Later, in Chapter 11, Rose encounters Pemberton, who is specifically described as a former suitor. This connection suggests that Pemberton was likely one of the suitors who had proposed to Rose earlier.","This corrupted fact incorrectly states that Pemberton is Dr. Alec's friend, which is not mentioned in the outline. It also specifies that Pemberton had proposed to Rose, which, while possible, is not explicitly stated in the given information.","Chapter 4, 11","- Chapter 4, item 6: Rose shares with Dr. Alec some of the absurd marriage proposals she has received from various suitors.
- Chapter 11, item 5: Rose encounters Pemberton, a former suitor, while running errands.
- Relationship: Specific example of a general statement",Unique,Valid claim
"Phebe's singing ability progresses from initially struggling at a concert for orphans to impressing the audience with her exceptional performance of ""Inflammatus"" at an oratorio.","Phebe's singing ability regresses from impressing the audience at a concert for orphans to struggling with her performance of ""Inflammatus"" at an oratorio.","In Chapter 7, we see Phebe performing at a concert for orphans, where she initially struggles but ultimately impresses the audience. Later, in Chapter 19, Phebe performs exceptionally well at an oratorio, specifically impressing the audience with her rendition of ""Inflammatus."" This fact demonstrates Phebe's growth and improvement as a singer over time.","This corrupted fact incorrectly states that Phebe's singing ability regresses, which is the opposite of what the outline indicates. It also misrepresents her performances at both events.","Chapter 7, 19","- Chapter 7, item 1: Phebe performs at a concert for orphans, initially struggling but ultimately impressing the audience with her singing.
- Chapter 19, item 7: Phebe performs exceptionally well at the oratorio, impressing the audience with her rendition of ""Inflammatus.""
- Relationship: Character development and skill progression",Unique,Valid claim
Charlie's behavior regarding alcohol changes from being visibly intoxicated late at night to actively avoiding alcohol at a ball where he promises to dance with Rose.,"Charlie's behavior regarding alcohol remains consistent, as he is visibly intoxicated late at night and continues drinking at a ball where he promises to dance with Rose.","In Chapter 9, we see Charlie returning late at night in a visibly intoxicated state, engaging in concerning behavior. Later, in Chapter 12, Rose observes Charlie actively avoiding alcohol at a ball, where he also promises to dance the German with her. This fact demonstrates a significant change in Charlie's behavior regarding alcohol consumption.","This corrupted fact incorrectly states that Charlie's behavior remains consistent, when in fact, the outline shows a clear change in his attitude towards alcohol consumption.","Chapter 9, 12","- Chapter 9, item 6: Charlie returns late at night, visibly intoxicated, and engages in concerning behavior.
- Chapter 12, item 5: At suppertime, Rose observes Charlie avoiding alcohol and promises to dance the German with him.
- Relationship: Character development and behavior change",Unique,Valid claim
"Mac finds an orphaned baby girl, whom Rose names Dulcinea and decides to potentially adopt, and later unexpectedly visits them at Cozy Corner.","Mac adopts an orphaned baby girl, whom Rose names Dulcinea, and later unexpectedly visits them at Cozy Corner.","In Chapter 16, Mac finds an orphaned baby girl and brings her to Rose for advice. Rose then decides to take the baby home and potentially adopt her, naming her Dulcinea (Dulce for short). Later, in Chapter 17, Mac unexpectedly arrives at Cozy Corner and finds Rose and Dulce under an apple tree. This fact connects these events, showing the progression of Dulce's adoption and Mac's continued involvement.","This corrupted fact incorrectly states that Mac adopts the baby, when in fact, it is Rose who decides to potentially adopt her.","Chapter 16, 17","- Chapter 16, item 3: Mac finds an orphaned baby girl and brings her to Rose, seeking advice on what to do with her.
- Chapter 16, item 4: Rose decides to take the baby home and potentially adopt her, naming her Dulcinea (Dulce for short).
- Chapter 17, item 4: Mac unexpectedly arrives at Cozy Corner, finding Rose and Dulce under an apple tree.
- Relationship: Sequence of events and character interactions",Unique,Valid claim
Mac's confession of love for Rose in her room is eventually reciprocated when Rose declares her love for him and embraces him passionately.,Mac's confession of love for Rose in her room is immediately reciprocated when Rose declares her love for him and embraces him passionately.,"In Chapter 18, Mac surprises Rose by confessing his love for her in her room. Later, in Chapter 22, Rose reciprocates these feelings by declaring her love for Mac and embracing him passionately. This fact demonstrates the development of their romantic relationship over time.","This corrupted fact incorrectly states that Rose immediately reciprocates Mac's confession, when in fact, her declaration of love occurs much later in the story.","Chapter 18, 22","- Chapter 18, item 2: Mac confesses his love for Rose in her room, surprising her with his passionate declaration.
- Chapter 22, item 6: Rose declares her love for Mac, embracing him in a moment of passion.
- Relationship: Character relationship development",Unique,Valid claim
Phebe's initial reluctance to pursue a relationship with Archie due to her perceived lower social status is eventually resolved when Aunt Plenty gives her blessing to their relationship after Phebe saves Dr. Alec's life.,Phebe's initial eagerness to pursue a relationship with Archie due to her perceived equal social status is eventually resolved when Aunt Plenty gives her blessing to their relationship after Phebe saves Dr. Alec's life.,"In Chapter 7, Phebe explains to Rose that she feels she cannot pursue a relationship with Archie due to her gratitude to the Campbell family and her perceived lower social status. However, in Chapter 21, Aunt Plenty publicly acknowledges Phebe's role in saving Dr. Alec and gives her blessing to Phebe and Archie's relationship. This fact demonstrates how Phebe's initial concerns are overcome through her actions and the family's acceptance.","This corrupted fact incorrectly states that Phebe was initially eager to pursue a relationship with Archie and perceived herself as having equal social status, which contradicts the information provided in the outline.","Chapter 7, 21","- Chapter 7, item 5: Phebe explains to Rose her reasons for feeling she cannot pursue a relationship with Archie, citing her gratitude to the Campbell family and her perceived lower social status.
- Chapter 21, item 2: Aunt Plenty publicly acknowledges Phebe's role in saving Dr. Alec and gives her blessing to Phebe and Archie's relationship.
- Relationship: Character relationship development and resolution of conflict",Unique,Valid claim
Rose's philanthropic endeavors evolve from expressing a desire to use her fortune for good to making specific donations for girls affected by a factory fire and eventually organizing summer holidays for children at an old farmhouse.,Rose's philanthropic endeavors evolve from expressing a desire to use her fortune for good to making specific donations for girls affected by a factory fire and eventually organizing educational programs for adults at an old farmhouse.,"In Chapter 1, Rose expresses her desire to pursue philanthropy. This desire materializes in Chapter 11 when she is asked to donate to help girls who lost their jobs in a factory fire. Her philanthropic activities further develop in Chapter 16, where she focuses on helping children by providing them with summer holidays at an old farmhouse. This progression shows the concrete steps Rose takes to fulfill her initial philanthropic aspirations.","The corrupted fact incorrectly states that Rose organizes educational programs for adults, while the outline specifically mentions that she focuses on helping children by providing summer holidays at the old farmhouse.","Chapters 1, 11, 16","- Chapter 1, item 4: Rose expresses her desire to pursue philanthropy and use her fortune for good.
- Chapter 11, item 3: Mrs. Gardener asks Rose for a donation to help girls who lost their jobs in a factory fire.
- Chapter 16, item 2: Rose shifts her focus to helping children, bringing them to an old farmhouse on the Point for summer holidays.
- Relationship: Development of Rose's philanthropic activities",Unique,Valid claim
"Dr. Alec initially allows Rose to experience fashionable life for three months, later asks her if she wants to continue, and on New Year's Day, Rose discusses her resolutions and plans to help the poor instead of continuing her social pursuits.","Dr. Alec initially allows Rose to experience fashionable life for three months, later asks her if she wants to continue, and on New Year's Day, Rose discusses her resolutions and plans to intensify her social pursuits.","In Chapter 3, Dr. Alec permits Rose to experience fashionable life for three months. In Chapter 4, he asks if she wants to continue this lifestyle for another three months, with Rose agreeing to give her answer on New Year's Day. Finally, in Chapter 9, on New Year's Day, Rose discusses her resolutions and plans to help the poor with Dr. Alec, indicating her decision to shift away from her social pursuits.","The corrupted fact incorrectly states that Rose plans to intensify her social pursuits, while the outline indicates that she discusses plans to help the poor instead.","Chapters 3, 4, 9","- Chapter 3, item 2: Dr. Alec allows Rose to experience fashionable life for three months, starting from New Year's.
- Chapter 4, item 7: Dr. Alec asks Rose if she wants to continue in this social environment for another three months, to which Rose agrees to give her answer on New Year's Day.
- Chapter 9, item 1: Rose and Dr. Alec discuss her New Year's resolutions and plans to help the poor in the morning.
- Relationship: Rose's decision about continuing her social life",Unique,Valid claim
Charlie's plan to overcome his struggles with temptation by going to India with his father is thwarted when he is seriously injured in an accident involving his horse Brutus.,"Charlie's plan to overcome his struggles with temptation by going to India with his father is successful, and he leaves immediately after informing Rose.","In Chapter 14, Charlie reveals his plan to go to India with his father as a means of overcoming his struggles with temptation. However, in Chapter 15, Archie informs Rose that Charlie has been hurt in an accident involving his horse Brutus. This sequence of events shows how Charlie's attempts to change his life are unexpectedly derailed by the accident.","The corrupted fact incorrectly states that Charlie successfully leaves for India, while the outline indicates that he is injured in an accident before he can carry out his plan.","Chapters 14, 15","- Chapter 14, item 2: Charlie reveals his plan to go to India with his father.
- Chapter 14, item 4: Charlie and Rose discuss Charlie's struggle with temptation and his decision to leave as a means of overcoming it.
- Chapter 15, item 1: Archie informs Rose that Charlie has been hurt in an accident involving his horse Brutus.
- Relationship: Charlie's plans and fate",Unique,Valid claim
