facts,corrupted_facts,fact_reasoning,corrupted_reasoning,source,brainstorm,duplication,duplication_reasoning
"Edward Henry, who made a profit of £341 in rubber shares speculation, impulsively spends £100 to buy Mr. Bryany's half of the theatre option.","Edward Henry, who made a profit of £341 in rubber shares speculation, impulsively spends £341 to buy Mr. Bryany's half of the theatre option.","In Chapter 1, we learn that Edward Henry made a profit of £341 from rubber shares. Later, in Chapter 2, he impulsively spends £100 to buy half of the theatre option from Mr. Bryany. This fact demonstrates Edward Henry's financial decisions and impulsive behavior across two different chapters.","The corrupted fact incorrectly states that Edward Henry spent his entire profit of £341 on the theatre option, when in reality, he only spent £100.","Chapter 1, 2","- Chapter 1, item 1: Edward Henry returns home after making a profit of £341 in rubber shares speculation.
- Chapter 2, item 5: Edward Henry impulsively agrees to buy Mr. Bryany's half of the option for £100.
- Relationship: Financial decisions and impulsive behavior",Unique,Valid claim
"Edward Henry announces to his wife Nellie that he might have to go to London, and subsequently arrives at Wilkins's Hotel in the city.","Edward Henry announces to his wife Nellie that he might have to go to Manchester, and subsequently arrives at Wilkins's Hotel in London.","In Chapter 2, Edward Henry tells his wife Nellie that he might have to go to London. The next chapter confirms that he indeed went to London, as he arrives at Wilkins's Hotel. This fact demonstrates the follow-through of Edward Henry's announced plans.","The corrupted fact incorrectly states that Edward Henry announced he might go to Manchester, when he actually said he might go to London.","Chapter 2, 3","- Chapter 2, item 7: Edward Henry announces he might have to go to London.
- Chapter 3, item 1: Edward Henry arrives at Wilkins's Hotel in London.
- Relationship: Temporal sequence of events",Unique,Valid claim
"Carlo Trent, who initially joined discussions for a new theatre with Edward Henry, is later spontaneously invited by Edward Henry on a trip to New York to potentially arrange a production there.","Carlo Trent, who initially joined discussions for a new theatre with Edward Henry, is later spontaneously invited by Edward Henry on a trip to Paris to potentially arrange a production there.","In Chapter 4, Carlo Trent joins the group discussing plans for a new theatre. Later, in Chapter 9, Edward Henry spontaneously decides to take Carlo Trent on a trip to New York, possibly to arrange a production there. This fact shows the ongoing business relationship between Edward Henry and Carlo Trent across different stages of the theatre project.","The corrupted fact incorrectly states that Edward Henry invited Carlo Trent to Paris, when they actually went to New York.","Chapter 4, 9","- Chapter 4, item 2: Carlo Trent and Mr. Marrier join the group to discuss plans for a new theatre.
- Chapter 9, item 7: Edward Henry spontaneously decides to take Carlo Trent on a trip to New York.
- Relationship: Ongoing business relationship between Edward Henry and Carlo Trent",Unique,Valid claim
"Elsie April, who persuaded Mr. Seven Sachs to back Rose Euclid's theatre project, later meets with Edward Henry at the Grand Babylon Hotel for tea.","Elsie April, who persuaded Mr. Seven Sachs to back Rose Euclid's theatre project, later meets with Edward Henry at Wilkins's Hotel for tea.","In Chapter 5, Mr. Seven Sachs reveals that Elsie April persuaded him to back Rose Euclid's project. Later, in Chapter 7, Edward Henry meets Elsie April at the Grand Babylon Hotel for tea. This fact demonstrates Elsie April's ongoing involvement in the theatre project and her interactions with key figures.","The corrupted fact incorrectly states that Edward Henry met Elsie April at Wilkins's Hotel, when they actually met at the Grand Babylon Hotel.","Chapter 5, 7","- Chapter 5, item 7: Mr. Seven Sachs reveals that Elsie April persuaded him to back Rose Euclid's project.
- Chapter 7, item 2: Edward Henry meets Elsie April at the Grand Babylon Hotel for tea.
- Relationship: Elsie April's involvement in the theatre project",Unique,Valid claim
"After obtaining the lease for the Piccadilly Circus plot, Edward Henry holds a successful cornerstone-laying ceremony for the theatre with Sir John Pilgrim as the guest of honor.","After obtaining the lease for the Leicester Square plot, Edward Henry holds a successful cornerstone-laying ceremony for the theatre with Sir John Pilgrim as the guest of honor.","In Chapter 6, Edward Henry secures the lease for the Piccadilly Circus plot. Later, in Chapter 7, he holds a successful cornerstone-laying ceremony for the theatre, with Sir John Pilgrim as the guest of honor. This fact demonstrates the progress of Edward Henry's theatre project from acquiring the lease to beginning construction.","The corrupted fact incorrectly states that Edward Henry obtained a lease for a Leicester Square plot, when it was actually for a Piccadilly Circus plot.","Chapter 6, 7","- Chapter 6, item 4: Edward Henry obtains the lease for the Piccadilly Circus plot.
- Chapter 7, item 4: The cornerstone-laying ceremony takes place successfully with Sir John Pilgrim as the guest of honor.
- Relationship: Progress of the theatre project",Unique,Valid claim
"Edward Henry, whose son Robert was bitten by their dog Carlo in Bursley, later takes his family, including the purchase of a new pram, to a park in London.","Edward Henry, whose son Robert was bitten by their dog Carlo in Bursley, later takes his family, including Robert riding Carlo, to a park in London.","This fact connects two specific events involving Edward Henry's family life. In Chapter 1, we learn about Robert being bitten by Carlo, which causes tension in the household. Later, in Chapter 8, Edward Henry is seen taking his family, including a new pram, to a park in London. This demonstrates a continuation of family life and Edward Henry's role as a father, despite the earlier incident and his business ventures.","The corrupted fact incorrectly states that Robert was riding Carlo in the park, which is not mentioned in the outline. Instead, the outline specifically mentions the purchase of a new pram, not the dog being present in the park.","Chapter 1, 8","- Chapter 1, item 3: Edward Henry's son Robert has been bitten by their dog Carlo.
- Chapter 8, item 5: Edward Henry purchases a pram and takes his family to a park in London.
- Relationship: Family dynamics and Edward Henry's role as a father",Unique,Valid claim
"The theatre site in London's Piccadilly Circus, initially presented as a plan by Mr. Bryany to Edward Henry, becomes the Regent Theatre, which Edward Henry observes illuminated on its opening night.","The theatre site in London's Leicester Square, initially presented as a plan by Mr. Bryany to Edward Henry, becomes the Regent Theatre, which Edward Henry observes illuminated on its opening night.","This fact traces the progression of the theatre project from its inception to its realization. In Chapter 2, Mr. Bryany presents the initial plan for a theatre site in Piccadilly Circus. Chapter 6 shows Edward Henry successfully obtaining the lease for this plot. Finally, in Chapter 9, we see the culmination of these efforts as Edward Henry observes the illuminated exterior of the completed Regent Theatre on its opening night, specifically from Piccadilly Circus.","The corrupted fact incorrectly states that the theatre site was in Leicester Square, when the outline consistently mentions Piccadilly Circus as the location for the theatre project.","Chapter 2, 6, 9","- Chapter 2, item 4: Mr. Bryany presents Edward Henry with a plan for a theatre site in London's Piccadilly Circus.
- Chapter 6, item 4: Edward Henry successfully obtains the lease for the Piccadilly Circus plot.
- Chapter 9, item 1: Edward Henry observes the illuminated exterior of the Regent Theatre on opening night from Piccadilly Circus.
- Relationship: Progression of the theatre project from idea to reality",Unique,Valid claim
"Edward Henry, after inviting Mr. Bryany, Seven Sachs, and Rose Euclid to his suite for supper, later shocks them by announcing he's giving up his half of the option, only to then offer to buy Rose Euclid's quarter for £50, which she reluctantly accepts.","Edward Henry, after inviting Mr. Bryany, Seven Sachs, and Rose Euclid to his suite for supper, later shocks them by announcing he's buying the entire option, and then offers to sell Rose Euclid's quarter back to her for £50, which she eagerly accepts.","This fact demonstrates Edward Henry's strategic maneuvering in the theatre business. In Chapter 3, he invites key players to his suite, establishing a relationship. Then, as seen in Chapter 5, he makes a series of unexpected moves: first announcing he's giving up his half of the option, which shocks Rose Euclid and her associates, and then immediately offering to buy Rose Euclid's quarter for £50. This sequence of events shows Edward Henry's cunning in business negotiations.","The corrupted fact incorrectly states that Edward Henry announces buying the entire option and then offers to sell a quarter back to Rose Euclid. In reality, he announces giving up his half and then offers to buy Rose Euclid's quarter. Additionally, Rose Euclid reluctantly accepts the offer, not eagerly as stated in the corrupted fact.","Chapter 3, 5","- Chapter 3, item 7: Edward Henry receives a call from Mr. Bryany and invites him, Seven Sachs, and Rose Euclid to his suite for supper.
- Chapter 5, item 2: Edward Henry announces he's giving up his half of the option, shocking Rose Euclid and her associates.
- Chapter 5, item 3: Edward Henry offers to buy Rose Euclid's quarter of the option for £50, which she reluctantly accepts.
- Relationship: Edward Henry's strategic maneuvering in the theatre business",Unique,Valid claim
"Edward Henry, who meets Elsie April at the Grand Babylon Hotel where she attempts to persuade him to change his ceremony date, later encounters her in a park and introduces her to his family.","Edward Henry, who meets Elsie April at the Majestic Hotel where she attempts to persuade him to cancel his ceremony, later encounters her in a theatre and introduces her to his business partners.","This fact connects two specific interactions between Edward Henry and Elsie April. In Chapter 7, they meet at the Grand Babylon Hotel for tea, where Elsie tries to convince Edward Henry to change the date of his ceremony. Later, in Chapter 8, they have an unexpected encounter in a park, where Edward Henry introduces Elsie to his family. This shows the recurring nature of their interactions and how their relationship evolves from a business context to a more personal one.","The corrupted fact incorrectly states that the meeting took place at the Majestic Hotel (instead of the Grand Babylon Hotel), that Elsie tried to persuade Edward Henry to cancel the ceremony (rather than change its date), and that they later met in a theatre where Edward Henry introduced her to his business partners (instead of meeting in a park and introducing her to his family).","Chapter 7, 8","- Chapter 7, item 2: Edward Henry meets Elsie April at the Grand Babylon Hotel for tea, where she tries to persuade him to change the date of his ceremony.
- Chapter 8, item 7: Edward Henry encounters Elsie April in the park and introduces her to his family.
- Relationship: Recurring interactions between Edward Henry and Elsie April",Unique,Valid claim
"Edward Henry, who spontaneously decides to take Carlo Trent to New York to potentially arrange a production, meets with Seven Sachs upon arrival and encounters Isabel Joy causing a disturbance during the return voyage on the Lithuania.","Edward Henry, who meticulously plans a trip to New York with Carlo Trent to definitely arrange a production, meets with Rose Euclid upon arrival and witnesses Isabel Joy causing a disturbance during the outbound voyage on the Titanic.","This fact connects Edward Henry's impulsive decision to go to New York with the events that unfold during and after the trip. In Chapter 9, he decides to take Carlo Trent to New York. Chapter 10 then shows that Edward Henry arrives in New York on the Lithuania and meets with Seven Sachs. On the return journey, also on the Lithuania, Isabel Joy causes a disturbance and is arrested. This sequence of events demonstrates the consequences of Edward Henry's spontaneous decision and the unexpected occurrences during his trip.","The corrupted fact incorrectly states that the trip was meticulously planned (instead of spontaneous), that the purpose was definite (rather than potential), that Edward Henry met with Rose Euclid (instead of Seven Sachs), and that the disturbance occurred on the outbound voyage on the Titanic (rather than the return voyage on the Lithuania).","Chapter 9, 10","- Chapter 9, item 7: Edward Henry spontaneously decides to take Carlo Trent on a trip to New York, possibly to arrange a production there.
- Chapter 10, item 1: Edward Henry arrives in New York on the Lithuania and meets with Seven Sachs.
- Chapter 10, item 3: Isabel Joy causes a disturbance on the Lithuania during the return voyage and is arrested.
- Relationship: Edward Henry's trip to New York and its consequences",Unique,Valid claim
